C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,Solution
0,0,0,0,4,0,0,9,6,0,0,0,9,0,6,1,0,5,0,0,0,0,0,0,3,2,0,0,8,0,0,0,0,0,0,9,0,9,0,1,8,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,4,2,0,0,0,0,8,1,0,0,0,3,0,2,0,6,0,0,531
9,0,0,4,3,0,1,0,0,0,5,0,2,0,8,0,0,0,0,3,0,6,0,0,0,8,5,0,4,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,4,3,0,3,0,0,0,0,0,0,9,2,0,0,0,0,4,3,0,1,0,0,8,0,0,0,0,0,0,0,928
0,0,0,0,0,2,0,0,0,1,2,4,9,0,0,0,0,0,7,0,0,0,0,3,0,0,1,0,0,0,0,0,6,7,0,0,0,0,6,1,3,4,0,0,0,8,1,0,7,0,0,0,0,0,2,9,0,0,0,7,0,0,8,0,4,0,0,9,0,0,0,0,0,0,1,0,0,0,0,6,0,539
2,0,0,0,0,0,0,0,0,8,0,9,0,0,4,2,0,0,0,3,0,0,7,8,0,0,0,1,0,0,0,0,0,8,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,4,9,0,0,0,8,0,1,0,0,0,5,0,0,0,0,0,3,2,265
0,0,0,0,7,5,0,9,0,9,0,0,4,6,3,0,2,0,0,0,0,8,0,0,0,0,6,8,0,2,0,0,0,9,0,3,0,4,3,0,0,0,0,6,0,0,9,0,0,0,7,8,4,0,5,0,7,0,2,0,0,0,0,0,2,6,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,264
6,1,0,0,5,0,0,9,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,8,5,0,0,0,4,0,7,5,0,0,0,0,0,0,0,3,4,1,0,9,0,0,0,0,4,0,9,6,0,0,0,0,0,0,0,7,0,3,0,0,0,0,6,1,0,0,5,612
6,0,0,0,0,0,0,5,7,0,0,0,6,0,2,9,0,0,0,0,0,0,0,3,0,0,0,8,9,0,0,0,0,7,0,0,0,3,1,0,0,7,0,0,2,0,2,5,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,8,9,0,0,6,0,642
5,0,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,8,0,0,3,0,5,0,0,4,0,8,5,0,0,0,0,2,0,0,0,0,6,0,2,0,5,0,9,1,2,0,9,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1,0,8,0,9,0,0,0,0,0,0,0,3,0,0,0,0,578
0,7,4,0,0,5,9,0,0,0,5,0,0,0,0,0,0,0,8,0,3,0,0,4,0,7,0,0,3,0,0,0,0,0,6,0,0,2,0,0,9,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,3,6,4,8,9,0,0,8,4,0,0,0,0,174
8,6,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,6,0,0,5,0,0,0,7,1,0,0,0,0,0,4,8,0,2,0,0,7,0,1,2,0,6,0,0,0,0,0,0,0,0,0,9,1,4,8,0,7,0,0,9,8,0,0,0,0,0,0,4,0,0,0,7,0,0,0,863
0,0,0,0,0,9,0,3,6,0,6,0,1,0,0,0,9,0,9,0,0,0,7,0,0,0,4,0,7,6,0,0,0,0,0,1,1,9,0,0,0,0,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,4,0,3,0,1,0,2,0,3,0,0,0,0,0,0,7,541
9,3,0,0,0,0,7,0,4,0,5,0,0,0,4,2,9,8,7,0,0,0,0,8,0,5,0,0,0,5,8,0,0,0,0,3,6,8,0,7,0,0,4,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,9,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,7,938
0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,0,8,3,0,0,0,6,1,0,0,2,6,0,1,8,5,0,0,0,0,0,0,5,0,0,3,4,5,4,0,7,0,2,1,6,0,0,1,0,0,0,0,0,0,0,865
0,0,3,0,2,9,0,0,1,0,0,2,0,1,0,0,4,0,0,5,4,0,0,3,9,0,0,9,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,2,1,0,0,0,0,0,0,4,5,0,8,0,2,0,6,8,5,0,3,4,0,0,0,0,0,0,0,0,0,673
0,0,0,0,6,0,0,0,0,5,2,8,0,4,0,0,0,0,0,3,0,0,8,5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,8,0,5,6,0,1,0,6,0,0,3,8,0,7,0,0,0,0,0,0,1,0,0,8,0,0,1,0,5,0,0,0,6,4,0,0,0,0,7,0,947
0,0,0,4,9,0,1,0,0,7,0,0,8,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,3,0,8,0,3,1,0,0,0,6,4,0,7,583
2,0,0,0,0,5,8,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,6,2,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,0,0,0,6,0,0,8,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,5,8,217
6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,3,4,0,0,0,0,3,0,0,0,0,2,0,0,9,0,0,0,0,0,4,0,0,5,9,0,0,5,1,0,0,0,0,4,9,0,0,0,3,0,1,0,0,2,0,0,0,1,0,5,0,0,3,0,0,6,8,0,0,2,689
0,7,0,0,0,0,0,6,2,5,1,0,0,0,0,9,0,0,9,0,0,8,0,7,0,0,3,7,0,0,0,0,2,3,0,0,0,9,0,6,0,0,0,8,1,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,6,7,0,0,6,0,7,0,5,1,0,0,0,0,0,0,0,0,0,0,5,473
8,3,7,5,0,0,1,0,0,6,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,5,0,0,9,0,0,0,4,3,7,8,0,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,7,0,8,0,0,6,0,0,7,0,0,0,837
3,0,0,0,1,6,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,3,4,0,0,0,0,0,8,0,0,0,5,1,0,8,0,0,2,0,0,0,3,0,0,3,0,4,0,0,0,0,0,6,0,0,0,9,0,0,5,8,0,5,3,0,0,0,0,9,352
0,0,5,0,0,7,0,6,0,2,0,0,6,5,0,0,0,0,0,0,0,3,0,2,0,9,0,9,0,0,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,5,3,7,0,0,0,4,0,0,0,0,0,7,7,5,0,0,0,0,9,2,0,6,2,0,0,3,0,0,0,1,345
0,6,0,0,0,0,8,0,0,0,9,0,0,0,0,4,0,0,7,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,6,7,8,3,0,1,0,8,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,4,9,0,0,5,0,1,0,0,0,0,4,0,0,0,0,6,563
0,4,0,0,0,0,0,8,9,0,0,0,0,9,4,0,0,2,0,0,0,0,7,0,6,0,0,0,0,0,0,0,2,0,0,3,0,8,0,0,0,6,1,7,0,3,0,6,0,0,7,8,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,647
0,8,3,0,0,6,9,0,0,0,0,0,9,0,4,0,0,0,0,0,1,8,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,7,0,0,0,9,8,0,0,0,0,7,0,0,0,1,4,0,0,0,0,8,0,0,0,7,0,0,0,0,9,5,0,0,3,0,1,283
0,0,7,0,0,0,0,0,5,0,0,0,9,0,0,0,0,8,4,0,0,0,8,0,6,9,0,0,4,0,0,0,9,0,5,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,6,0,6,0,0,1,3,7,0,8,4,0,5,0,0,0,8,3,0,0,987
0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,7,0,0,1,0,6,5,0,4,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,5,0,0,7,0,0,0,0,9,2,0,0,5,8,4,0,0,6,0,0,0,0,0,9,0,8,4,7,9,0,1,0,0,643
1,0,6,0,0,0,5,0,4,0,2,0,0,0,6,0,0,0,4,0,0,7,0,0,0,0,0,0,5,0,0,1,0,3,9,0,0,4,0,2,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,7,176
0,5,0,0,7,0,0,0,0,7,0,0,3,0,1,0,0,0,1,9,0,0,0,5,3,0,0,0,4,0,9,0,0,0,0,0,2,0,0,0,5,0,0,0,0,5,0,1,0,4,0,0,7,3,0,0,0,0,3,0,0,0,0,3,1,5,0,0,4,0,0,2,4,6,0,7,0,2,0,0,0,853
0,0,9,7,0,0,0,4,6,7,5,0,0,0,9,0,0,0,0,0,6,0,8,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,8,0,4,0,0,0,6,0,0,0,0,0,2,0,5,0,0,8,0,0,0,0,0,0,9,2,1,0,5,0,0,1,0,0,4,0,0,0,189
0,7,0,0,0,0,0,2,4,3,0,0,4,1,0,0,0,0,0,0,0,6,0,0,0,5,0,4,0,0,5,0,0,0,0,7,0,2,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,2,0,0,0,0,0,0,9,7,0,0,0,5,3,0,0,0,4,6,678
0,0,4,0,1,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,9,0,4,0,0,0,1,4,0,5,9,8,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,0,8,0,0,0,0,5,0,0,0,4,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,9,0,3,864
9,7,0,0,0,8,0,6,4,8,5,0,6,0,0,2,9,0,0,4,3,0,5,0,0,0,7,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,9,0,8,0,0,0,7,6,0,2,0,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,972
1,0,3,0,0,0,9,0,5,6,4,5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,1,4,0,0,0,0,0,6,0,0,9,0,0,0,0,3,0,0,2,6,0,0,1,0,0,0,3,0,0,2,0,4,6,0,9,0,0,0,0,3,5,1,0,0,183
0,0,0,0,0,0,4,5,0,0,0,0,4,6,0,0,1,9,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,7,2,0,0,0,0,5,0,0,0,0,0,4,8,0,0,7,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7,8,2,9,0,0,0,8,0,6,0,963
6,3,8,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,0,5,0,0,0,0,3,4,0,0,8,0,0,0,4,0,0,2,3,0,0,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,5,2,0,0,3,7,9,0,0,0,0,0,5,0,9,0,0,4,0,0,4,8,0,0,0,0,0,638
0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,9,5,0,0,3,0,0,0,8,0,1,0,9,4,0,0,0,0,0,8,0,1,0,7,5,7,0,2,0,0,5,0,4,0,0,0,0,0,0,7,0,2,0,625
0,5,2,0,0,0,0,0,7,0,8,4,7,1,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,4,0,0,7,0,9,0,0,1,2,0,6,0,8,4,0,0,0,0,0,0,0,0,6,9,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,7,0,0,652
0,3,6,9,0,7,0,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1,0,0,9,0,3,0,0,0,8,4,0,0,3,0,0,1,0,9,7,0,0,9,0,0,0,6,5,0,0,0,5,0,0,8,0,0,1,236
0,0,0,0,0,0,9,0,0,0,7,3,8,0,0,5,0,0,0,5,0,4,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,9,3,2,0,0,0,0,0,0,7,0,0,0,8,0,2,0,0,0,0,0,0,0,0,8,8,0,0,0,4,2,7,5,0,0,0,0,7,6,0,0,0,0,146
0,4,0,7,1,0,0,0,6,0,8,0,0,0,0,7,5,0,0,7,0,5,0,0,1,0,4,2,0,7,4,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,9,4,8,0,1,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,542
0,4,0,0,0,0,0,0,0,5,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,6,0,0,0,6,0,1,0,0,4,0,0,9,0,0,0,3,5,0,0,0,0,0,3,0,9,0,0,0,6,1,0,0,6,0,2,7,0,3,0,0,9,0,0,6,0,7,0,5,147
9,0,4,0,0,0,0,0,0,6,0,0,0,4,0,9,0,0,0,8,0,0,6,0,0,5,0,0,7,0,0,9,0,6,0,0,0,0,0,1,0,7,0,2,0,4,2,0,0,0,8,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,5,9,0,0,1,0,6,0,934
0,0,3,0,2,0,0,0,0,0,0,0,0,4,6,5,0,7,0,0,0,7,0,0,0,6,0,0,6,0,4,0,5,0,0,9,0,0,0,0,0,0,0,7,0,8,9,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,5,9,0,0,0,0,0,4,8,0,0,0,5,8,0,0,2,0,0,673
0,0,0,0,0,0,0,0,0,0,8,0,0,4,9,0,0,0,6,3,0,0,0,2,0,7,4,0,0,6,7,0,4,0,2,0,0,0,0,0,0,6,8,0,0,0,4,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,9,0,0,3,0,0,0,3,0,0,0,0,0,7,412
0,0,6,0,0,0,0,0,0,2,7,0,4,0,0,0,0,0,0,8,0,9,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,6,0,0,9,8,0,0,6,7,5,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,6,7,0,9,0,0,416
8,0,2,1,0,0,0,0,0,6,5,0,0,0,8,0,0,1,9,0,0,2,0,0,0,0,3,0,3,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,3,0,4,5,0,6,0,0,8,0,0,9,0,3,0,0,0,5,6,1,0,8,9,0,842
0,0,9,8,0,3,7,5,6,0,0,0,0,0,7,0,0,0,0,0,8,0,9,0,0,0,0,2,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,4,0,0,3,9,2,0,0,6,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,2,0,0,0,4,129
3,0,0,0,0,0,0,0,9,0,8,1,0,0,0,7,3,0,0,7,0,0,0,0,0,2,0,7,0,0,0,0,6,0,0,0,4,0,8,7,0,0,0,0,6,0,0,3,9,1,0,0,0,7,8,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,8,2,0,6,0,0,4,0,0,1,0,354
0,7,3,6,4,0,0,0,0,0,4,0,7,0,0,1,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,6,2,0,0,3,0,0,3,0,0,0,0,7,0,5,9,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,6,0,4,273
4,0,0,5,8,0,0,0,0,0,0,0,7,0,1,8,9,0,0,0,0,0,0,0,0,1,5,0,2,8,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,5,0,1,0,0,0,0,9,0,0,0,0,2,0,0,1,0,0,0,6,0,0,4,7,0,0,7,0,0,0,4,0,5,0,419
0,0,4,0,8,0,0,2,0,0,9,0,0,4,5,0,0,0,0,8,0,1,0,0,0,0,0,0,0,8,0,2,4,1,6,0,2,0,1,0,5,0,0,3,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,5,0,0,0,0,0,0,1,0,6,8,0,134
0,8,0,0,3,0,0,9,1,0,0,0,6,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,5,0,0,5,4,7,0,0,3,0,0,0,0,3,8,1,6,0,0,0,9,1,0,0,0,0,7,0,0,0,684
0,0,0,0,4,0,7,9,0,7,0,0,8,5,0,0,6,1,0,0,6,9,0,2,4,8,0,0,4,0,6,8,0,0,2,0,8,6,1,0,0,0,5,7,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,528
0,0,0,7,0,8,2,0,0,2,0,0,0,0,0,9,1,3,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,4,0,9,0,0,0,0,0,7,5,0,0,0,0,9,0,3,0,0,0,0,8,0,0,4,0,0,0,0,5,7,7,0,5,0,0,0,0,0,0,413
0,7,0,2,0,0,0,0,4,0,0,3,0,0,8,6,0,1,8,0,0,0,3,0,2,5,0,0,8,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,5,0,6,0,0,0,0,8,0,0,0,0,6,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,3,0,0,0,679
0,0,6,0,0,9,3,0,0,9,0,0,0,7,0,0,8,0,0,7,1,2,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,9,0,0,6,0,0,2,0,0,0,0,0,1,7,3,0,4,6,0,0,4,0,2,0,0,0,0,0,7,286
0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,5,2,0,8,0,3,0,0,4,1,0,0,0,0,0,0,0,3,0,0,9,4,0,0,2,5,0,0,0,0,2,0,8,0,0,1,0,3,7,0,5,0,0,0,9,4,0,1,0,0,0,0,726
2,8,0,0,0,0,5,0,4,0,0,0,0,0,8,0,3,0,4,0,3,0,0,0,0,0,7,0,0,7,0,0,0,0,5,9,0,5,0,0,0,0,2,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,3,5,0,0,0,0,0,0,7,0,0,1,5,0,0,0,0,289
8,0,5,9,0,0,3,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,5,0,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,6,5,7,0,0,0,3,0,0,0,8,0,2,0,0,0,0,6,0,3,0,865
0,0,0,0,0,1,0,2,0,0,0,0,6,4,3,8,1,0,0,7,0,0,0,5,0,3,4,2,3,0,0,0,0,0,0,8,5,0,8,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,1,8,0,2,0,0,0,5,0,3,0,0,0,0,0,483
0,0,0,0,0,0,7,0,0,9,0,5,0,8,2,0,4,3,3,0,0,0,0,0,0,9,0,0,2,0,8,9,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,4,0,3,0,0,0,0,1,0,2,1,9,0,0,4,0,0,0,8,246
0,0,0,0,0,0,0,0,0,2,0,7,0,0,8,0,0,1,0,4,9,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,1,6,0,0,4,0,0,0,0,0,0,0,9,0,2,0,3,0,9,0,2,4,0,0,0,0,0,6,2,0,3,0,0,9,0,0,0,4,7,0,0,1,3,0,681
7,0,0,0,0,0,0,5,6,0,2,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,1,0,0,0,8,0,0,4,0,0,0,0,0,0,1,0,0,7,2,4,9,7,0,0,0,0,6,0,0,0,0,0,5,0,0,8,0,0,0,0,0,4,0,0,0,9,8,1,5,0,0,9,0,0,0,781
0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,3,6,0,0,0,0,0,8,0,0,0,0,0,8,0,0,9,0,0,0,0,3,0,0,0,0,0,0,5,0,2,0,0,0,0,0,9,0,3,0,2,8,0,4,5,0,0,0,0,0,0,9,2,0,0,1,0,0,0,9,1,6,0,8,0,5,867
0,0,4,0,7,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,8,0,1,0,2,0,0,5,0,0,0,9,6,9,0,5,6,0,0,7,8,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,0,0,0,6,0,5,0,4,0,2,564
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,7,0,0,4,0,9,0,0,0,0,0,0,0,3,0,0,2,7,0,0,0,2,0,4,9,0,3,1,1,0,8,0,2,0,0,0,0,4,0,0,7,0,0,0,9,0,0,0,0,0,1,0,0,0,3,0,5,0,4,8,3,0,0,0,395
2,6,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,3,0,0,5,4,0,0,0,1,0,0,0,4,3,7,0,0,5,0,0,9,0,0,0,0,0,0,0,0,2,0,6,5,4,0,0,0,0,0,3,0,0,6,5,0,0,0,0,0,1,4,0,9,0,0,0,0,0,0,0,0,0,2,264
4,0,0,0,2,0,0,0,8,0,5,0,0,0,1,0,0,0,1,3,0,0,5,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,7,0,0,0,0,2,0,0,3,2,0,0,8,0,0,1,5,8,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,6,0,496
0,0,0,0,0,1,5,0,3,6,0,4,0,3,0,0,8,0,0,0,0,7,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,8,7,0,0,0,9,0,0,9,0,0,1,0,5,0,7,0,1,3,0,6,0,9,0,5,8,0,0,0,3,0,0,0,0,0,729
4,7,0,2,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,3,0,2,0,0,0,9,7,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,7,0,0,0,0,3,0,1,0,0,2,0,0,0,5,0,0,0,0,0,3,1,0,8,473
0,0,0,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,7,0,1,0,0,8,3,0,0,1,9,0,0,0,6,0,0,0,4,0,0,1,3,0,0,9,0,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,7,6,9,0,5,8,0,0,0,0,0,0,0,0,5,0,7,4,0,0,639
0,0,0,0,0,0,0,6,1,0,4,5,0,0,0,0,0,0,6,0,0,0,2,0,7,0,0,2,0,4,0,0,7,0,0,0,5,0,0,0,0,0,0,1,0,9,0,0,0,0,0,8,4,0,0,0,2,5,7,0,1,0,8,0,0,0,0,8,0,9,0,0,0,0,7,4,0,9,0,0,5,329
0,6,0,0,0,0,3,0,5,0,0,9,0,5,0,0,0,7,1,0,5,0,0,0,8,9,0,0,0,7,0,6,0,0,0,0,0,0,0,3,0,8,1,6,9,0,0,0,0,0,9,0,0,0,9,0,6,0,4,5,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,8,0,768
0,0,0,6,0,7,0,0,8,0,4,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,5,0,0,0,0,0,9,0,2,4,0,0,0,0,5,0,0,6,1,2,0,0,9,0,0,0,0,2,0,6,0,0,0,0,0,0,0,8,0,2,0,7,0,0,0,0,9,0,4,0,6,519
0,8,4,0,3,0,5,0,0,5,0,0,6,9,0,0,0,0,0,6,7,1,0,0,0,9,0,0,5,3,9,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,7,1,0,0,984
3,2,0,0,0,0,0,0,8,1,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,7,5,0,3,9,0,0,0,0,2,9,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,2,0,8,5,0,0,7,0,9,0,9,0,8,4,0,0,3,0,0,0,0,0,0,1,8,0,4,326
5,0,0,6,0,4,0,8,0,0,9,0,0,0,7,0,0,0,4,0,1,0,0,9,0,7,0,0,0,0,0,6,0,0,0,0,7,1,0,0,0,0,3,0,0,6,0,4,0,0,0,5,0,8,0,3,8,0,7,0,0,9,0,9,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,572
0,3,7,0,8,0,0,0,6,0,8,0,0,2,0,0,0,0,0,4,6,0,0,0,0,0,0,7,6,0,4,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,2,0,0,7,0,5,0,0,0,0,6,0,0,9,8,3,0,0,0,0,0,3,0,0,5,0,0,0,0,7,0,0,2,4,237
0,0,1,0,6,0,0,0,0,5,4,0,9,0,0,0,0,3,0,0,7,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,7,9,6,0,0,6,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,9,3,0,4,0,1,8,0,381
0,0,0,3,7,0,0,0,9,0,2,1,0,0,0,0,8,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,6,0,0,0,0,6,0,0,0,0,0,9,8,0,0,0,0,0,2,0,4,0,0,9,2,0,0,0,0,0,1,0,0,8,0,3,0,0,0,0,0,0,4,0,1,0,3,0,0,845
1,5,0,0,9,0,0,4,0,0,4,7,5,0,2,0,0,0,9,0,0,0,0,8,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,7,0,0,4,0,0,2,0,0,0,1,0,6,9,0,4,5,0,0,8,2,152
3,0,0,1,0,0,5,0,8,6,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,3,0,0,0,7,0,0,0,8,0,0,0,0,5,2,0,3,6,1,0,0,0,0,8,9,0,0,0,2,0,5,0,6,0,0,2,0,0,0,0,6,7,0,0,0,0,0,0,0,3,0,0,1,0,0,0,342
